지역명,규모구분,연도,월,분양가격(제곱미터)
제주,전용면적 102제곱미터초과,2016.0,2.0,2574.0
서울,모든면적,2016.0,3.0,6173.0
서울,전용면적 60제곱미터이하,2016.0,3.0,6550.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,6127.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,7179.0
서울,전용면적 102제곱미터초과,2016.0,3.0,6371.0
인천,모든면적,2016.0,3.0,3190.0
인천,전용면적 60제곱미터이하,2016.0,3.0,3323.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,3111.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,3545.0
인천,전용면적 102제곱미터초과,2016.0,3.0,3408.0
경기,모든면적,2016.0,3.0,3215.0
경기,전용면적 60제곱미터이하,2016.0,3.0,3441.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,3259.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,3363.0
경기,전용면적 102제곱미터초과,2016.0,3.0,3680.0
부산,모든면적,2016.0,3.0,3178.0
부산,전용면적 60제곱미터이하,2016.0,3.0,2951.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,3102.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2957.0
부산,전용면적 102제곱미터초과,2016.0,3.0,3727.0
대구,모든면적,2016.0,3.0,3119.0
대구,전용면적 60제곱미터이하,2016.0,3.0,3341.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,3154.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2539.0
대구,전용면적 102제곱미터초과,2016.0,3.0,2743.0
광주,모든면적,2016.0,3.0,2590.0
광주,전용면적 60제곱미터이하,2016.0,3.0,2470.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,2601.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,
광주,전용면적 102제곱미터초과,2016.0,3.0,
대전,모든면적,2016.0,3.0,2454.0
대전,전용면적 60제곱미터이하,2016.0,3.0,2585.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,2428.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2461.0
대전,전용면적 102제곱미터초과,2016.0,3.0,
울산,모든면적,2016.0,3.0,3066.0
울산,전용면적 60제곱미터이하,2016.0,3.0,2584.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,3075.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2663.0
울산,전용면적 102제곱미터초과,2016.0,3.0,3057.0
세종,모든면적,2016.0,3.0,2670.0
세종,전용면적 60제곱미터이하,2016.0,3.0,2601.0
세종,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,2681.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2670.0
세종,전용면적 102제곱미터초과,2016.0,3.0,2752.0
강원,모든면적,2016.0,3.0,2194.0
강원,전용면적 60제곱미터이하,2016.0,3.0,2249.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,2221.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,
강원,전용면적 102제곱미터초과,2016.0,3.0,2350.0
충북,모든면적,2016.0,3.0,1980.0
충북,전용면적 60제곱미터이하,2016.0,3.0,1925.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,2021.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2276.0
충북,전용면적 102제곱미터초과,2016.0,3.0,2261.0
충남,모든면적,2016.0,3.0,2115.0
충남,전용면적 60제곱미터이하,2016.0,3.0,2226.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,2114.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2541.0
충남,전용면적 102제곱미터초과,2016.0,3.0,2444.0
전북,모든면적,2016.0,3.0,1951.0
전북,전용면적 60제곱미터이하,2016.0,3.0,1910.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,1959.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2269.0
전북,전용면적 102제곱미터초과,2016.0,3.0,2293.0
전남,모든면적,2016.0,3.0,1921.0
전남,전용면적 60제곱미터이하,2016.0,3.0,2002.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,1919.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2262.0
전남,전용면적 102제곱미터초과,2016.0,3.0,2176.0
경북,모든면적,2016.0,3.0,2179.0
경북,전용면적 60제곱미터이하,2016.0,3.0,2173.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,2191.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,2675.0
경북,전용면적 102제곱미터초과,2016.0,3.0,2314.0
경남,모든면적,2016.0,3.0,2383.0
경남,전용면적 60제곱미터이하,2016.0,3.0,2366.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,2392.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,3053.0
경남,전용면적 102제곱미터초과,2016.0,3.0,2645.0
제주,모든면적,2016.0,3.0,2314.0
제주,전용면적 60제곱미터이하,2016.0,3.0,
제주,전용면적 60제곱미터초과 85제곱미터이하,2016.0,3.0,2314.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2016.0,3.0,
제주,전용면적 102제곱미터초과,2016.0,3.0,
서울,모든면적,2016.0,4.0,6241.0
서울,전용면적 60제곱미터이하,2016.0,4.0,6618.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,6196.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,8096.0
서울,전용면적 102제곱미터초과,2016.0,4.0,6353.0
인천,모든면적,2016.0,4.0,3238.0
인천,전용면적 60제곱미터이하,2016.0,4.0,3323.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,3147.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,3545.0
인천,전용면적 102제곱미터초과,2016.0,4.0,4839.0
경기,모든면적,2016.0,4.0,3199.0
경기,전용면적 60제곱미터이하,2016.0,4.0,3400.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,3243.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,3395.0
경기,전용면적 102제곱미터초과,2016.0,4.0,3611.0
부산,모든면적,2016.0,4.0,3169.0
부산,전용면적 60제곱미터이하,2016.0,4.0,2973.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,3087.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2930.0
부산,전용면적 102제곱미터초과,2016.0,4.0,3727.0
대구,모든면적,2016.0,4.0,3132.0
대구,전용면적 60제곱미터이하,2016.0,4.0,3341.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,3168.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2539.0
대구,전용면적 102제곱미터초과,2016.0,4.0,2743.0
광주,모든면적,2016.0,4.0,2700.0
광주,전용면적 60제곱미터이하,2016.0,4.0,2600.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,2696.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2754.0
광주,전용면적 102제곱미터초과,2016.0,4.0,3518.0
대전,모든면적,2016.0,4.0,2449.0
대전,전용면적 60제곱미터이하,2016.0,4.0,2529.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,2425.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,
대전,전용면적 102제곱미터초과,2016.0,4.0,
울산,모든면적,2016.0,4.0,3072.0
울산,전용면적 60제곱미터이하,2016.0,4.0,2586.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,3076.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2663.0
울산,전용면적 102제곱미터초과,2016.0,4.0,2967.0
세종,모든면적,2016.0,4.0,2680.0
세종,전용면적 60제곱미터이하,2016.0,4.0,2656.0
세종,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,2699.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2654.0
세종,전용면적 102제곱미터초과,2016.0,4.0,2714.0
강원,모든면적,2016.0,4.0,2140.0
강원,전용면적 60제곱미터이하,2016.0,4.0,2143.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,2183.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,
강원,전용면적 102제곱미터초과,2016.0,4.0,2350.0
충북,모든면적,2016.0,4.0,1968.0
충북,전용면적 60제곱미터이하,2016.0,4.0,1915.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,2010.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2276.0
충북,전용면적 102제곱미터초과,2016.0,4.0,2261.0
충남,모든면적,2016.0,4.0,2169.0
충남,전용면적 60제곱미터이하,2016.0,4.0,2295.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,2160.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2541.0
충남,전용면적 102제곱미터초과,2016.0,4.0,2638.0
전북,모든면적,2016.0,4.0,1909.0
전북,전용면적 60제곱미터이하,2016.0,4.0,1900.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,1916.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2269.0
전북,전용면적 102제곱미터초과,2016.0,4.0,2380.0
전남,모든면적,2016.0,4.0,1925.0
전남,전용면적 60제곱미터이하,2016.0,4.0,1989.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,1923.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2262.0
전남,전용면적 102제곱미터초과,2016.0,4.0,2176.0
경북,모든면적,2016.0,4.0,2177.0
경북,전용면적 60제곱미터이하,2016.0,4.0,2171.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,2189.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2675.0
경북,전용면적 102제곱미터초과,2016.0,4.0,2314.0
경남,모든면적,2016.0,4.0,2391.0
경남,전용면적 60제곱미터이하,2016.0,4.0,2413.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,2389.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,3176.0
경남,전용면적 102제곱미터초과,2016.0,4.0,2660.0
제주,모든면적,2016.0,4.0,2719.0
제주,전용면적 60제곱미터이하,2016.0,4.0,2853.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2016.0,4.0,2752.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2016.0,4.0,2725.0
제주,전용면적 102제곱미터초과,2016.0,4.0,2602.0
서울,모든면적,2016.0,5.0,6264.0
서울,전용면적 60제곱미터이하,2016.0,5.0,6638.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,6205.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,7725.0
서울,전용면적 102제곱미터초과,2016.0,5.0,6353.0
인천,모든면적,2016.0,5.0,3179.0
인천,전용면적 60제곱미터이하,2016.0,5.0,3323.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,3147.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,3367.0
인천,전용면적 102제곱미터초과,2016.0,5.0,4192.0
경기,모든면적,2016.0,5.0,3443.0
경기,전용면적 60제곱미터이하,2016.0,5.0,3720.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,3443.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,3370.0
경기,전용면적 102제곱미터초과,2016.0,5.0,3956.0
부산,모든면적,2016.0,5.0,3148.0
부산,전용면적 60제곱미터이하,2016.0,5.0,2977.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,3071.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,3096.0
부산,전용면적 102제곱미터초과,2016.0,5.0,3536.0
대구,모든면적,2016.0,5.0,3132.0
대구,전용면적 60제곱미터이하,2016.0,5.0,3385.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,3166.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2539.0
대구,전용면적 102제곱미터초과,2016.0,5.0,2743.0
광주,모든면적,2016.0,5.0,2722.0
광주,전용면적 60제곱미터이하,2016.0,5.0,2567.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,2723.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2754.0
광주,전용면적 102제곱미터초과,2016.0,5.0,3518.0
대전,모든면적,2016.0,5.0,2465.0
대전,전용면적 60제곱미터이하,2016.0,5.0,2582.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,2427.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,
대전,전용면적 102제곱미터초과,2016.0,5.0,
울산,모든면적,2016.0,5.0,3077.0
울산,전용면적 60제곱미터이하,2016.0,5.0,2600.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,3080.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2663.0
울산,전용면적 102제곱미터초과,2016.0,5.0,2967.0
세종,모든면적,2016.0,5.0,2680.0
세종,전용면적 60제곱미터이하,2016.0,5.0,2656.0
세종,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,2699.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2654.0
세종,전용면적 102제곱미터초과,2016.0,5.0,2714.0
강원,모든면적,2016.0,5.0,2117.0
강원,전용면적 60제곱미터이하,2016.0,5.0,2113.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,2150.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,
강원,전용면적 102제곱미터초과,2016.0,5.0,2289.0
충북,모든면적,2016.0,5.0,1980.0
충북,전용면적 60제곱미터이하,2016.0,5.0,1925.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,2024.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2276.0
충북,전용면적 102제곱미터초과,2016.0,5.0,2271.0
충남,모든면적,2016.0,5.0,2166.0
충남,전용면적 60제곱미터이하,2016.0,5.0,2301.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,2150.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2554.0
충남,전용면적 102제곱미터초과,2016.0,5.0,2638.0
전북,모든면적,2016.0,5.0,1945.0
전북,전용면적 60제곱미터이하,2016.0,5.0,1909.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,1955.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2269.0
전북,전용면적 102제곱미터초과,2016.0,5.0,2322.0
전남,모든면적,2016.0,5.0,1927.0
전남,전용면적 60제곱미터이하,2016.0,5.0,1989.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,1925.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2262.0
전남,전용면적 102제곱미터초과,2016.0,5.0,2176.0
경북,모든면적,2016.0,5.0,2176.0
경북,전용면적 60제곱미터이하,2016.0,5.0,2171.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,2189.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2675.0
경북,전용면적 102제곱미터초과,2016.0,5.0,2323.0
경남,모든면적,2016.0,5.0,2381.0
경남,전용면적 60제곱미터이하,2016.0,5.0,2423.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,2380.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,3278.0
경남,전용면적 102제곱미터초과,2016.0,5.0,2741.0
제주,모든면적,2016.0,5.0,2691.0
제주,전용면적 60제곱미터이하,2016.0,5.0,2853.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2016.0,5.0,2712.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2016.0,5.0,2708.0
제주,전용면적 102제곱미터초과,2016.0,5.0,2605.0
서울,모든면적,2016.0,6.0,6208.0
서울,전용면적 60제곱미터이하,2016.0,6.0,6562.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2016.0,6.0,6218.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2016.0,6.0,7732.0
서울,전용면적 102제곱미터초과,2016.0,6.0,6365.0
인천,모든면적,2016.0,6.0,3204.0
인천,전용면적 60제곱미터이하,2016.0,6.0,2981.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2016.0,6.0,3353.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2016.0,6.0,3453.0
인천,전용면적 102제곱미터초과,2016.0,6.0,3576.0
경기,모든면적,2016.0,6.0,3542.0
경기,전용면적 60제곱미터이하,2016.0,6.0,3781.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2016.0,6.0,3539.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2016.0,6.0,3334.0
경기,전용면적 102제곱미터초과,2016.0,6.0,4073.0
부산,모든면적,2016.0,6.0,3150.0
부산,전용면적 60제곱미터이하,2016.0,6.0,2972.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2016.0,6.0,3069.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2016.0,6.0,3253.0
부산,전용면적 102제곱미터초과,2016.0,6.0,3723.0
대구,모든면적,2016.0,6.0,3134.0
대구,전용면적 60제곱미터이하,2016.0,6.0,3385.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2016.0,6.0,3165.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2016.0,6.0,2839.0
대구,전용면적 102제곱미터초과,2016.0,6.0,2743.0
광주,모든면적,2016.0,6.0,2737.0
